CLICKS, MaxCPM5
1474496238,2,32
1474496248,2,23
1474496258,2,15
1474496268,6,60
1474496278,7,107
1474496288,3,28
1474496298,10,136
1474496308,8,85
1474496318,5,45
1474496328,4,42
